title	1.80872453185
saints	1.80872453185
state	1.80872453185
risin	1.80872453185
honesty	1.80872453185
seal	1.80872453185
fearless	1.80872453185
laced	1.80872453185
smashed	1.80872453185
singers	1.80872453185
article	1.80872453185
lopez	1.80872453185
mona	1.80872453185
aura	1.80872453185
confessions	1.80872453185
educated	1.80872453185
streams	1.80872453185
pal	1.80872453185
closest	1.80872453185
hunter	1.80872453185
flavor	1.80872453185
spectacular	1.80872453185
moi	1.80872453185
images	1.80872453185
gunshots	1.80872453185
fightin	1.80872453185
ou	1.80872453185
cats	1.80872453185
poet	1.80872453185
strawberry	1.80872453185
stripes	1.80872453185
beware	1.80872453185
talks	1.80872453185
shattered	1.80872453185
dressing	1.80872453185
souls	1.80872453185
awful	1.80872453185
section	1.80872453185
racing	1.80872453185
ver	1.80872453185
pulls	1.80872453185
grill	1.80872453185
daisy	1.80872453185
attitude	1.80872453185
23	1.80872453185
dolls	1.80872453185
sucker	1.80872453185
england	1.80872453185
mental	1.80872453185
extraordinary	1.80872453185
razor	1.80872453185
headache	1.80872453185
trapped	1.80872453185
vocal	1.80872453185
blond	1.80872453185
carefully	1.80872453185
heavens	1.80872453185
giant	1.80872453185
pourin	1.80872453185
unhappy	1.80872453185
sunny	1.80872453185
frightening	1.80872453185
gospel	1.80872453185
adored	1.80872453185
resting	1.80872453185
pact	1.80872453185
aches	1.80872453185
bruised	1.80872453185
shape	1.80872453185
towel	1.80872453185
inviting	1.80872453185
scale	1.80872453185
tools	1.80872453185
crap	1.80872453185
todas	1.80872453185
glamour	1.80872453185
hopes	1.80872453185
score	1.80872453185
holes	1.80872453185
kickin	1.80872453185
windy	1.80872453185
shack	1.80872453185
tenderness	1.80872453185
squeeze	1.80872453185
pushing	1.80872453185
nimble	1.80872453185
separation	1.80872453185
honor	1.80872453185
fulfill	1.80872453185
hectic	1.80872453185
confidence	1.80872453185
praise	1.80872453185
thieves	1.80872453185
daa	1.80872453185
dat	1.80872453185
bette	1.80872453185
rem	1.80872453185
chilli	1.80872453185
chicken	1.80872453185
davis	1.80872453185
owned	1.80872453185
fella	1.80872453185
rolls	1.80872453185
misunderstood	1.80872453185
greta	1.80872453185
contact	1.80872453185
bedroom	1.80872453185
loveable	1.80872453185
rash	1.80872453185
bug	1.80872453185
planted	1.80872453185
wiggle	1.80872453185
smash	1.80872453185
gram	1.80872453185
group	1.80872453185
whispering	1.80872453185
define	1.80872453185
smoking	1.80872453185
coincidental	1.80872453185
dontcha	1.80872453185
hearted	1.80872453185
sits	1.80872453185
deadly	1.80872453185
heed	1.80872453185
choosing	1.80872453185
headlights	1.80872453185
garbo	1.80872453185
jesse	1.80872453185
girls	1.79175946923
water	1.79175946923
city	1.79175946923
rest	1.79175946923
lady	1.79175946923
pull	1.79175946923
town	1.79175946923
house	1.79175946923
fine	1.79175946923
game	1.79175946923
fast	1.79175946923
bed	1.79175946923
kissed	1.79175946923
hot	1.77900912081
voice	1.77900912081
round	1.77900912081
shows	1.77900912081
past	1.77900912081
held	1.77900912081
number	1.77900912081
spend	1.77900912081
boys	1.77900912081
telling	1.77900912081
win	1.77900912081
train	1.77900912081
perfect	1.77900912081
front	1.77900912081
taking	1.77900912081
alive	1.77900912081
breathe	1.69563700803
runnin	1.69563700803
silver	1.69563700803
shadow	1.69563700803
born	1.69563700803
gim	1.69563700803
burn	1.69563700803
proud	1.69563700803
stupid	1.69563700803
blow	1.69563700803
rush	1.69563700803
pick	1.69563700803
share	1.69563700803
dress	1.69563700803
clear	1.69563700803
chorus	1.69563700803
sight	1.69563700803
block	1.69563700803
somethin	1.69563700803
fact	1.69563700803
sees	1.6598115963
ray	1.6598115963
sugar	1.6598115963
beer	1.6598115963
mistake	1.6598115963
grows	1.6598115963
whiskey	1.6598115963
team	1.6598115963
wrap	1.6598115963
careful	1.6598115963
finish	1.6598115963
everytime	1.6598115963
blessed	1.6598115963
case	1.6598115963
sand	1.6598115963
evening	1.6598115963
station	1.6598115963
grace	1.6598115963
trees	1.6598115963
champagne	1.6598115963
cuz	1.6598115963
plays	1.6598115963
disco	1.6598115963
attack	1.6598115963
stuff	1.6598115963
staring	1.6598115963
clown	1.6598115963
letters	1.6598115963
kisses	1.6598115963
honey	1.60943791243
losing	1.60943791243
minute	1.60943791243
today	1.60943791243
years	1.60943791243
turned	1.60943791243
knees	1.60943791243
high	1.60943791243
red	1.60943791243
meant	1.60943791243
closer	1.60943791243
street	1.53235504986
changed	1.53235504986
top	1.53235504986
lookin	1.53235504986
save	1.53235504986
shame	1.53235504986
crowd	1.53235504986
finally	1.53235504986
space	1.53235504986
future	1.53235504986
shot	1.53235504986
everyday	1.53235504986
kill	1.53235504986
ah	1.53235504986
great	1.53235504986
leaving	1.53235504986
fear	1.53235504986
promise	1.53235504986
buddy	1.52767753535
smack	1.52767753535
heading	1.52767753535
cheating	1.52767753535
award	1.52767753535
greet	1.52767753535
bond	1.52767753535
rainin	1.52767753535
created	1.52767753535
john	1.52767753535
wisdom	1.52767753535
cdata	1.52767753535
nations	1.52767753535
rider	1.52767753535
don	1.52767753535
treats	1.52767753535
protected	1.52767753535
ill	1.52767753535
belly	1.52767753535
hills	1.52767753535
dean	1.52767753535
clubs	1.52767753535
fox	1.52767753535
peel	1.52767753535
magazine	1.52767753535
horizon	1.52767753535
wasting	1.52767753535
soy	1.52767753535
wax	1.52767753535
stake	1.52767753535
flood	1.52767753535
eternity	1.52767753535
stealing	1.52767753535
row	1.52767753535
jerk	1.52767753535
prey	1.52767753535
virtue	1.52767753535
dyin	1.52767753535
dinner	1.52767753535
map	1.52767753535
sacrifice	1.52767753535
crashed	1.52767753535
records	1.52767753535
hall	1.52767753535
fires	1.52767753535
blink	1.52767753535
spanish	1.52767753535
16	1.52767753535
imagined	1.52767753535
trace	1.52767753535
whipped	1.52767753535
reading	1.52767753535
wheels	1.52767753535
stretch	1.52767753535
mark	1.52767753535
cared	1.52767753535
mars	1.52767753535
hardcore	1.52767753535
totally	1.52767753535
flashing	1.52767753535
miracle	1.52767753535
10	1.52767753535
formed	1.52767753535
whistling	1.52767753535
overseas	1.52767753535
prophets	1.52767753535
checkin	1.52767753535
dial	1.52767753535
decodeuricomponent	1.52767753535
flat	1.52767753535
maniac	1.52767753535
suffer	1.52767753535
prayed	1.52767753535
health	1.52767753535
print	1.52767753535
breathless	1.52767753535
fallen	1.52767753535
waking	1.52767753535
lip	1.52767753535
command	1.52767753535
restaurant	1.52767753535
rio	1.52767753535
snap	1.52767753535
cum	1.52767753535
warmer	1.52767753535
remix	1.52767753535
fighter	1.52767753535
shades	1.52767753535
lottery	1.52767753535
bittersweet	1.52767753535
youi	1.52767753535
mate	1.52767753535
fourteen	1.52767753535
yard	1.52767753535
scare	1.52767753535
reached	1.52767753535
facin	1.52767753535
disaster	1.52767753535
slack	1.52767753535
bother	1.52767753535
kissin	1.52767753535
intentions	1.52767753535
feat	1.52767753535
grabbed	1.52767753535
local	1.52767753535
familiar	1.52767753535
bear	1.52767753535
freeze	1.52767753535
pistol	1.52767753535
email	1.52767753535
tuesday	1.52767753535
partner	1.52767753535
reflection	1.52767753535
crawled	1.52767753535
heartache	1.52767753535
waving	1.52767753535
function	1.52767753535
bum	1.52767753535
vein	1.52767753535
jack	1.49045976514
dry	1.49045976514
vodka	1.49045976514
bang	1.49045976514
rap	1.49045976514
dog	1.49045976514
grown	1.49045976514
escape	1.49045976514
raised	1.49045976514
died	1.49045976514
rough	1.49045976514
takin	1.49045976514
tv	1.49045976514
fat	1.49045976514
sense	1.49045976514
king	1.49045976514
missing	1.49045976514
secret	1.49045976514
woke	1.49045976514
letting	1.49045976514
bird	1.49045976514
locked	1.49045976514
beg	1.49045976514
class	1.49045976514
laugh	1.49045976514
cross	1.49045976514
ball	1.49045976514
fate	1.49045976514
carried	1.49045976514
ear	1.49045976514
room	1.38629436112
loud	1.38629436112
spinning	1.38629436112
catch	1.38629436112
lies	1.38629436112
holding	1.38629436112
cool	1.38629436112
wait	1.38629436112
half	1.38629436112
angel	1.38629436112
wake	1.38629436112
worry	1.38629436112
burning	1.38629436112
coming	1.38629436112
hell	1.38629436112
put	1.38629436112
ready	1.38629436112
bit	1.38629436112
waiting	1.38629436112
meet	1.38629436112
control	1.38629436112
goin	1.38629436112
hate	1.34376053628
kids	1.34376053628
sexy	1.34376053628
funny	1.34376053628
fit	1.34376053628
safe	1.34376053628
jumpin	1.34376053628
earth	1.34376053628
tough	1.34376053628
father	1.34376053628
quick	1.34376053628
club	1.34376053628
breaking	1.34376053628
carry	1.34376053628
believing	1.34376053628
moves	1.34376053628
glad	1.34376053628
acting	1.34376053628
solo	1.34376053628
couple	1.34376053628
lovin	1.34376053628
breathing	1.34376053628
stronger	1.34376053628
handle	1.34376053628
means	1.34376053628
written	1.34376053628
precious	1.34376053628
makin	1.34376053628
scared	1.34376053628
pardon	1.32827151793
jamaica	1.32827151793
sung	1.32827151793
jumping	1.32827151793
las	1.32827151793
fellas	1.32827151793
coffee	1.32827151793
rocks	1.32827151793
laid	1.32827151793
heavenly	1.32827151793
hopeless	1.32827151793
hood	1.32827151793
grind	1.32827151793
country	1.32827151793
ugly	1.32827151793
evil	1.32827151793
greatest	1.32827151793
jean	1.32827151793
conceal	1.32827151793
mighty	1.32827151793
promised	1.32827151793
daily	1.32827151793
settle	1.32827151793
regret	1.32827151793
shared	1.32827151793
french	1.32827151793
address	1.32827151793
si	1.32827151793
tall	1.32827151793
james	1.32827151793
punk	1.32827151793
opposite	1.32827151793
michelle	1.32827151793
cheat	1.32827151793
cheap	1.32827151793
treasure	1.32827151793
celebrate	1.32827151793
screen	1.32827151793
superstar	1.32827151793
pow	1.32827151793
blessing	1.32827151793
movies	1.32827151793
rhymes	1.32827151793
doll	1.32827151793
quit	1.32827151793
affection	1.32827151793
planets	1.32827151793
lifetime	1.32827151793
saturday	1.32827151793
list	1.32827151793
vip	1.32827151793
del	1.32827151793
sellin	1.32827151793
shore	1.32827151793
dough	1.32827151793
dirt	1.32827151793
heartbeat	1.32827151793
slipped	1.32827151793
fancy	1.32827151793
hotel	1.32827151793
legs	1.32827151793
treated	1.32827151793
charm	1.32827151793
express	1.32827151793
tale	1.32827151793
tender	1.32827151793
pa	1.32827151793
highest	1.32827151793
bill	1.32827151793
match	1.32827151793
cheer	1.32827151793
changin	1.32827151793
camera	1.32827151793
rainbow	1.32827151793
dale	1.32827151793
desert	1.32827151793
fresh	1.32827151793
named	1.32827151793
ashamed	1.32827151793
wonderful	1.32827151793
hesitate	1.32827151793
gazing	1.32827151793
finest	1.32827151793
embarrassed	1.32827151793
chances	1.32827151793
tape	1.32827151793
hmm	1.32827151793
bull	1.32827151793
balloon	1.32827151793
nation	1.32827151793
miami	1.32827151793
universe	1.32827151793
guard	1.32827151793
gain	1.32827151793
minutes	1.32827151793
defend	1.32827151793
doin	1.21436264591
child	1.21436264591
mother	1.21436264591
shoes	1.21436264591
cars	1.21436264591
ring	1.21436264591
green	1.21436264591
slow	1.21436264591
luck	1.21436264591
children	1.21436264591
ten	1.21436264591
ass	1.21436264591
mama	1.21436264591
distance	1.21436264591
raise	1.21436264591
damn	1.21436264591
yesterday	1.21436264591
called	1.21436264591
land	1.21436264591
treat	1.21436264591
appetite	1.17360019448
type	1.17360019448
player	1.17360019448
beach	1.17360019448
harlem	1.17360019448
london	1.17360019448
laying	1.17360019448
bite	1.17360019448
crawl	1.17360019448
shower	1.17360019448
fields	1.17360019448
release	1.17360019448
victim	1.17360019448
resist	1.17360019448
kitchen	1.17360019448
games	1.17360019448
bathroom	1.17360019448
sunshine	1.17360019448
aim	1.17360019448
human	1.17360019448
ease	1.17360019448
destroy	1.17360019448
faster	1.17360019448
doom	1.17360019448
level	1.17360019448
cosa	1.17360019448
dried	1.17360019448
box	1.17360019448
niggas	1.17360019448
counting	1.17360019448
pink	1.17360019448
leavin	1.17360019448
bein	1.17360019448
flowers	1.17360019448
shop	1.17360019448
dreamed	1.17360019448
worries	1.17360019448
burst	1.17360019448
sleepin	1.17360019448
cares	1.17360019448
exist	1.17360019448
telephone	1.17360019448
doctor	1.17360019448
magical	1.17360019448
speed	1.17360019448
traffic	1.17360019448
tower	1.17360019448
knife	1.17360019448
grass	1.17360019448
agree	1.17360019448
5	1.17360019448
poor	1.17360019448
tricks	1.17360019448
trippin	1.17360019448
situation	1.17360019448
hurry	1.17360019448
coat	1.17360019448
mission	1.17360019448
foot	1.17360019448
lil	1.17360019448
cigarette	1.17360019448
mack	1.17360019448
pretending	1.17360019448
attention	1.17360019448
breakin	1.17360019448
buzz	1.17360019448
lived	1.17360019448
flight	1.17360019448
gas	1.17360019448
raw	1.17360019448
pack	1.17360019448
pound	1.17360019448
parents	1.17360019448
palm	1.17360019448
pale	1.17360019448
shiny	1.17360019448
mountains	1.17360019448
hips	1.17360019448
names	1.17360019448
crossed	1.17360019448
closing	1.17360019448
tan	1.17360019448
lines	1.17360019448
standin	1.17360019448
spill	1.17360019448
conversation	1.17360019448
shorty	1.17360019448
claim	1.17360019448
darkest	1.17360019448
winner	1.17360019448
brighter	1.17360019448
ghetto	1.17360019448
wicked	1.17360019448
cries	1.17360019448
happiness	1.17360019448
dressed	1.17360019448
hide	1.09861228867
played	1.09861228867
roll	1.09861228867
caught	1.09861228867
drive	1.09861228867
bright	1.09861228867
sound	1.09861228867
sleeping	1.09861228867
running	1.09861228867
dark	1.09861228867
dirty	1.09861228867
learn	1.09861228867
dancing	1.09861228867
straight	1.09861228867
nice	1.09861228867
standing	1.09861228867
wall	1.09861228867
chance	1.09861228867
thunder	1.04722452143
leaves	1.04722452143
relax	1.04722452143
fever	1.04722452143
order	1.04722452143
forgot	1.04722452143
whip	1.04722452143
strangers	1.04722452143
curtains	1.04722452143
tree	1.04722452143
ran	1.04722452143
doors	1.04722452143
glow	1.04722452143
ending	1.04722452143
blew	1.04722452143
con	1.04722452143
darlin	1.04722452143
east	1.04722452143
breaks	1.04722452143
holla	1.04722452143
homie	1.04722452143
stole	1.04722452143
begin	1.04722452143
sheets	1.04722452143
knee	1.04722452143
steady	1.04722452143
bought	1.04722452143
jumped	1.04722452143
bodies	1.04722452143
thinks	1.04722452143
complete	1.04722452143
girlfriend	1.04722452143
trash	1.04722452143
lovers	1.04722452143
wife	1.04722452143
difference	1.04722452143
guns	1.04722452143
loose	1.04722452143
turns	1.04722452143
fish	1.04722452143
heads	1.04722452143
store	1.04722452143
waitin	1.04722452143
art	1.04722452143
won	1.04722452143
spent	1.04722452143
momma	1.04722452143
fallin	1.04722452143
draw	1.04722452143
drinking	1.04722452143
holds	1.04722452143
coast	1.04722452143
bleed	1.04722452143
seat	1.04722452143
cruel	1.04722452143
figured	1.04722452143
crack	1.04722452143
book	1.04722452143
warm	0.940375412327
sitting	0.940375412327
worst	0.940375412327
driving	0.940375412327
needed	0.940375412327
givin	0.940375412327
wearing	0.940375412327
news	0.940375412327
tune	0.940375412327
gift	0.940375412327
creep	0.940375412327
bottom	0.940375412327
surrender	0.940375412327
til	0.940375412327
angels	0.940375412327
happened	0.940375412327
em	0.940375412327
crime	0.940375412327
drums	0.940375412327
tellin	0.940375412327
moved	0.940375412327
gray	0.940375412327
diamond	0.940375412327
refuse	0.940375412327
return	0.940375412327
lipstick	0.940375412327
teach	0.940375412327
paint	0.940375412327
storm	0.940375412327
sell	0.940375412327
clean	0.940375412327
knowing	0.940375412327
early	0.940375412327
cup	0.940375412327
knock	0.940375412327
message	0.940375412327
sounds	0.940375412327
wave	0.940375412327
wipe	0.940375412327
private	0.940375412327
cloud	0.940375412327
bend	0.940375412327
sweat	0.940375412327
sir	0.940375412327
special	0.940375412327
surely	0.940375412327
neck	0.940375412327
ho	0.940375412327
lucky	0.940375412327
grab	0.940375412327
ay	0.940375412327
dust	0.940375412327
simple	0.940375412327
talkin	0.940375412327
beats	0.940375412327
spin	0.847818504014
shoot	0.847818504014
wine	0.847818504014
starts	0.847818504014
thoughts	0.847818504014
steal	0.847818504014
track	0.847818504014
war	0.847818504014
trip	0.847818504014
smell	0.847818504014
rolling	0.847818504014
fake	0.847818504014
feelin	0.847818504014
thousand	0.847818504014
playin	0.847818504014
ladies	0.847818504014
pass	0.847818504014
family	0.847818504014
suddenly	0.847818504014
plane	0.847818504014
cover	0.847818504014
sex	0.847818504014
rules	0.847818504014
older	0.847818504014
mirror	0.847818504014
question	0.847818504014
send	0.847818504014
business	0.847818504014
choose	0.847818504014
drum	0.847818504014
waste	0.847818504014
strange	0.847818504014
mistakes	0.847818504014
sister	0.847818504014
brand	0.847818504014
eat	0.847818504014
record	0.847818504014
sick	0.847818504014
radio	0.766177524931
fair	0.766177524931
beating	0.766177524931
fell	0.766177524931
tear	0.766177524931
pretend	0.766177524931
mad	0.766177524931
guys	0.766177524931
year	0.766177524931
drove	0.766177524931
vision	0.766177524931
fill	0.766177524931
broke	0.766177524931
plans	0.766177524931
passed	0.766177524931
pictures	0.766177524931
giving	0.766177524931
york	0.766177524931
looked	0.766177524931
calling	0.766177524931
fighting	0.766177524931
swear	0.766177524931
met	0.69314718056
smoke	0.69314718056
full	0.69314718056
bound	0.69314718056
lot	0.69314718056
miles	0.69314718056
playing	0.69314718056
skies	0.69314718056
read	0.69314718056
ahead	0.69314718056
feet	0.69314718056
gold	0.69314718056
pretty	0.69314718056
crying	0.69314718056
queen	0.69314718056
making	0.69314718056
started	0.69314718056
bet	0.69314718056
afraid	0.69314718056
slowly	0.69314718056
