words	tf-idf
made	3.89182029811
pick	3.88721604832
stop	3.87120101091
boy	3.85014760171
party	3.83088762465
mind	3.78418963392
hope	3.78418963392
lovin	3.78078864366
mine	3.73766961828
rockin	3.72892958369
celebrate	3.72892958369
stops	3.72892958369
cheer	3.72892958369
amazing	3.72022459817
lil	3.72022459817
remember	3.7135720667
find	3.7135720667
oooh	3.67394385476
throw	3.66421061186
walk	3.66356164613
bring	3.63758615973
8x	3.62826056754
bro	3.62826056754
hola	3.62826056754
fresher	3.62826056754
mayhem	3.62826056754
aloud	3.62826056754
japan	3.62826056754
baile	3.62826056754
shagga	3.62826056754
tirame	3.62826056754
sober	3.62826056754
trey	3.62826056754
babies	3.62826056754
smasher	3.62826056754
dizzee	3.62826056754
fergie	3.62826056754
stunna	3.62826056754
edak	3.62826056754
crasher	3.62826056754
max	3.62826056754
deceive	3.62826056754
album	3.62826056754
almak	3.62826056754
pluck	3.62826056754
jb	3.62826056754
moe	3.62826056754
snatcher	3.62826056754
darker	3.62826056754
meddi	3.62826056754
rascal	3.62826056754
gudda	3.62826056754
semester	3.62826056754
ahla	3.62826056754
alcohol	3.62826056754
goooone	3.62826056754
cuomo	3.62826056754
wooooooh	3.62826056754
compliment	3.62826056754
mega	3.62826056754
dancey	3.62826056754
helma	3.62826056754
po	3.62826056754
misbehaving	3.62826056754
stilettos	3.62826056754
relapse	3.62826056754
amazin	3.62826056754
holster	3.62826056754
poster	3.62826056754
revision	3.62826056754
toenails	3.62826056754
cupid	3.62826056754
enrique	3.62826056754
toddler	3.62826056754
comme	3.62826056754
oum	3.62826056754
rep	3.62826056754
violet	3.62826056754
panty	3.62826056754
politics	3.62826056754
forbes	3.62826056754
rockenroll	3.62826056754
yeaaa	3.62826056754
holla	3.62280162125
counts	3.6174490637
caution	3.6174490637
satellite	3.6174490637
misery	3.6174490637
tops	3.6174490637
bruise	3.6174490637
weezy	3.6174490637
luda	3.6174490637
quarter	3.6174490637
exciting	3.6174490637
daisy	3.6174490637
useless	3.6174490637
illest	3.6174490637
wishin	3.6174490637
route	3.6174490637
eyes	3.58351893846
hell	3.58351893846
man	3.55534806149
rewind	3.54715738926
collide	3.54715738926
don	3.54715738926
808	3.54715738926
security	3.54715738926
critics	3.54715738926
sean	3.54715738926
wheels	3.54715738926
hush	3.54715738926
blown	3.54715738926
bother	3.54715738926
stereo	3.54715738926
fiesta	3.54715738926
single	3.53533957657
gettin	3.53533957657
daughter	3.52080058343
building	3.52080058343
leave	3.49650756147
dream	3.49650756147
bitch	3.47980252574
turns	3.4788045594
coast	3.4788045594
crazy	3.46585150336
thinkin	3.46585150336
yo	3.46585150336
girls	3.4657359028
bad	3.4657359028
show	3.43398720449
good	3.43398720449
face	3.43398720449
fault	3.43353206463
zone	3.43353206463
6	3.43353206463
fucked	3.43353206463
fly	3.41671628016
handle	3.39127401605
things	3.36729582999
hear	3.36729582999
low	3.36729582999
hot	3.36529489169
beat	3.36529489169
swear	3.36529489169
told	3.33220451018
left	3.33220451018
day	3.33220451018
spot	3.31962319261
ah	3.31136417067
thing	3.295836866
goin	3.295836866
beach	3.2947122825
pocket	3.2947122825
faces	3.2947122825
wishing	3.2947122825
begging	3.2947122825
poppin	3.2947122825
lets	3.2947122825
nigga	3.2947122825
live	3.25809653802
sky	3.25809653802
stay	3.25809653802
glass	3.25466658833
promise	3.25466658833
drunk	3.25316443479
kinda	3.25316443479
couple	3.22794595427
end	3.21887582487
alright	3.21887582487
move	3.21887582487
thought	3.21887582487
uh	3.19490281675
money	3.17805383035
run	3.17805383035
meet	3.17805383035
chest	3.14167356429
nothin	3.14167356429
point	3.14167356429
pass	3.13730126603
top	3.13172216295
raise	3.13172216295
check	3.12385950195
fucking	3.12385950195
floor	3.09104245336
fall	3.09104245336
big	3.09104245336
light	3.09104245336
celebration	3.08415095512
crew	3.08415095512
bank	3.08415095512
pow	3.08415095512
lightning	3.08415095512
fuckin	3.08415095512
motherfucker	3.08415095512
fresh	3.08415095512
quit	3.08415095512
everyday	3.06471009972
stars	3.06471009972
buddy	3.0553550707
heading	3.0553550707
stares	3.0553550707
tone	3.0553550707
presto	3.0553550707
journey	3.0553550707
actin	3.0553550707
fourth	3.0553550707
hardcore	3.0553550707
horror	3.0553550707
trade	3.0553550707
juice	3.0553550707
orbit	3.0553550707
paying	3.0553550707
bills	3.0553550707
globe	3.0553550707
command	3.0553550707
hiding	3.0553550707
rejoice	3.0553550707
start	3.04452243772
line	3.04452243772
kiss	3.04452243772
worth	3.03939754431
tryin	3.03939754431
ladies	3.03939754431
share	3.03939754431
cover	3.03939754431
doubt	3.03939754431
type	3.03371249357
cash	3.03371249357
seconds	3.03371249357
tricks	3.03371249357
living	2.99573227355
place	2.99573227355
smile	2.99573227355
friends	2.99573227355
doin	2.99337176672
tear	2.99337176672
change	2.99337176672
sing	2.99337176672
shout	2.98091953028
falling	2.94443897917
today	2.94443897917
till	2.94443897917
touch	2.94443897917
gold	2.94443897917
ride	2.94443897917
super	2.93993091474
careful	2.93993091474
feelin	2.93297013965
drop	2.93297013965
memories	2.93297013965
long	2.8903717579
la	2.8903717579
sailed	2.86676055712
mexico	2.86676055712
regrets	2.86676055712
arrow	2.86676055712
service	2.86676055712
miserable	2.86676055712
coz	2.86676055712
loyal	2.86676055712
skip	2.86676055712
chicken	2.86676055712
curse	2.86676055712
heroes	2.86676055712
views	2.86676055712
advance	2.86676055712
crib	2.86676055712
foreplay	2.86676055712
dread	2.86676055712
bada	2.86676055712
brow	2.86676055712
purse	2.86676055712
cheers	2.86676055712
pitbull	2.86676055712
jeep	2.86676055712
pockets	2.86676055712
quicker	2.86676055712
strung	2.86676055712
fantasies	2.86676055712
24	2.86676055712
rises	2.86676055712
valentine	2.86676055712
trapped	2.86676055712
basement	2.86676055712
uuh	2.86676055712
load	2.86676055712
greener	2.86676055712
anna	2.86676055712
rapping	2.86676055712
rug	2.86676055712
mamita	2.86676055712
fried	2.86676055712
wishes	2.86676055712
eve	2.86676055712
crap	2.86676055712
certificate	2.86676055712
bestest	2.86676055712
travie	2.86676055712
desperate	2.86676055712
smith	2.86676055712
kingston	2.86676055712
jesse	2.86676055712
goodbye	2.8351937444
road	2.8351937444
air	2.83321334406
music	2.83321334406
stand	2.83321334406
hard	2.83321334406
waiting	2.83321334406
figure	2.82112623698
jeans	2.82112623698
rain	2.81639210785
carry	2.81639210785
dancin	2.81639210785
sick	2.81639210785
song	2.77258872224
sun	2.77258872224
young	2.77258872224
home	2.77258872224
write	2.74671769577
ways	2.74671769577
fell	2.74671769577
fool	2.74671769577
wild	2.74671769577
hop	2.72501526372
niggas	2.72501526372
smiling	2.72501526372
cigarette	2.72501526372
sold	2.72501526372
attention	2.72501526372
buzz	2.72501526372
wit	2.72501526372
lock	2.72501526372
pulling	2.72501526372
waist	2.72501526372
lights	2.7080502011
side	2.7080502011
fight	2.7080502011
ground	2.7080502011
inside	2.7080502011
whoa	2.7080502011
hole	2.70703611774
opened	2.70703611774
stare	2.70703611774
hate	2.68752107256
shining	2.68752107256
listen	2.68752107256
earth	2.68752107256
blow	2.68752107256
force	2.65654303586
bruce	2.65654303586
toast	2.65654303586
evil	2.65654303586
spoke	2.65654303586
teacher	2.65654303586
flo	2.65654303586
winter	2.65654303586
staying	2.65654303586
james	2.65654303586
opposite	2.65654303586
superstar	2.65654303586
quiet	2.65654303586
list	2.65654303586
undone	2.65654303586
understands	2.65654303586
grand	2.65654303586
hoped	2.65654303586
rhyme	2.65654303586
benz	2.65654303586
completely	2.65654303586
chick	2.65654303586
pussy	2.65654303586
dear	2.65053875523
takes	2.65053875523
number	2.65053875523
lie	2.65053875523
reach	2.65053875523
warm	2.63996754238
roof	2.63996754238
takin	2.63996754238
karaoke	2.63996754238
feed	2.63996754238
letting	2.63996754238
cloud	2.63996754238
repeat	2.63996754238
wrong	2.63905732962
free	2.63905732962
soul	2.63905732962
forever	2.63905732962
running	2.63905732962
dirty	2.63905732962
forget	2.63905732962
beautiful	2.63905732962
miss	2.63905732962
shine	2.63905732962
chance	2.63905732962
days	2.56494935746
care	2.56494935746
tomorrow	2.56494935746
late	2.56494935746
play	2.56494935746
babe	2.56494935746
high	2.56494935746
set	2.54518664574
damn	2.54518664574
perfect	2.54518664574
shoot	2.54345551204
summer	2.54345551204
breaking	2.54345551204
waste	2.54345551204
sister	2.54345551204
city	2.48490664979
dark	2.48490664979
moon	2.48490664979
cry	2.48490664979
real	2.48490664979
standing	2.48490664979
afraid	2.48490664979
flying	2.43158003797
whiskey	2.43158003797
mister	2.43158003797
melt	2.43158003797
working	2.43158003797
clock	2.43158003797
grace	2.43158003797
sayin	2.43158003797
hoping	2.43158003797
bee	2.43158003797
figured	2.43158003797
sitting	2.43083517747
comfort	2.43083517747
em	2.43083517747
pop	2.43083517747
stone	2.43083517747
follow	2.43083517747
version	2.43083517747
storm	2.43083517747
king	2.43083517747
missing	2.43083517747
knock	2.43083517747
pour	2.43083517747
freedom	2.43083517747
places	2.43083517747
lyrics	2.42872529182
hearts	2.42872529182
phone	2.42872529182
year	2.42872529182
plans	2.42872529182
front	2.42872529182
fists	2.42131160672
hundreds	2.42131160672
eternally	2.42131160672
president	2.42131160672
wink	2.42131160672
rider	2.42131160672
bust	2.42131160672
gangsta	2.42131160672
split	2.42131160672
bobby	2.42131160672
magazine	2.42131160672
whats	2.42131160672
virgin	2.42131160672
layin	2.42131160672
ridin	2.42131160672
stress	2.42131160672
ludacris	2.42131160672
messin	2.42131160672
sticky	2.42131160672
throwin	2.42131160672
tremble	2.42131160672
airplane	2.42131160672
complain	2.42131160672
shock	2.42131160672
mami	2.42131160672
lion	2.42131160672
platinum	2.42131160672
pace	2.42131160672
ignite	2.42131160672
crash	2.42131160672
dah	2.42131160672
bump	2.42131160672
david	2.42131160672
reached	2.42131160672
ese	2.42131160672
justin	2.42131160672
honey	2.3978952728
times	2.3978952728
true	2.3978952728
felt	2.3978952728
die	2.3978952728
cold	2.3978952728
wake	2.3978952728
full	2.3978952728
drink	2.3978952728
disappear	2.38012745025
moves	2.38012745025
glad	2.38012745025
empty	2.38012745025
moving	2.38012745025
appetite	2.34720038896
london	2.34720038896
hook	2.34720038896
colors	2.34720038896
di	2.34720038896
haters	2.34720038896
dizzy	2.34720038896
sunday	2.34720038896
underneath	2.34720038896
bite	2.34720038896
burst	2.34720038896
faster	2.34720038896
chicks	2.34720038896
glitter	2.34720038896
breakin	2.34720038896
putting	2.34720038896
booty	2.34720038896
pieces	2.34720038896
scars	2.34720038896
worldwide	2.34720038896
brighter	2.34720038896
feeling	2.30258509299
easy	2.30258509299
making	2.30258509299
knew	2.30258509299
fire	2.30258509299
anymore	2.30258509299
game	2.30258509299
radio	2.29853257479
lookin	2.29853257479
skin	2.29853257479
finally	2.29853257479
pretend	2.29853257479
women	2.29853257479
martinis	2.28917754577
gimmie	2.28917754577
temperaturrre	2.28917754577
similes	2.28917754577
solution	2.28917754577
samurai	2.28917754577
fuera	2.28917754577
evel	2.28917754577
errors	2.28917754577
mel	2.28917754577
prints	2.28917754577
highly	2.28917754577
hereyeah	2.28917754577
absolution	2.28917754577
assed	2.28917754577
dirtee	2.28917754577
dreamyeeeeeyeeeah	2.28917754577
watts	2.28917754577
wildcat	2.28917754577
candelabra	2.28917754577
finalists	2.28917754577
timer	2.28917754577
hos	2.28917754577
lam	2.28917754577
pimps	2.28917754577
attempt	2.28917754577
aroundi	2.28917754577
zed	2.28917754577
expectations	2.28917754577
survivors	2.28917754577
zizwe	2.28917754577
oxygen	2.28917754577
surrrounds	2.28917754577
concord	2.28917754577
collector	2.28917754577
buttercups	2.28917754577
goi	2.28917754577
motel	2.28917754577
diesel	2.28917754577
vibes	2.28917754577
foundation	2.28917754577
roadyou	2.28917754577
cornerstone	2.28917754577
atl	2.28917754577
raisin	2.28917754577
stallin	2.28917754577
loveabsolutely	2.28917754577
scissors	2.28917754577
twenties	2.28917754577
pican	2.28917754577
solemnly	2.28917754577
toddlor	2.28917754577
ravin	2.28917754577
unsaid	2.28917754577
strenght	2.28917754577
classes	2.28917754577
exorcise	2.28917754577
minus	2.28917754577
hanshagga	2.28917754577
tashgaa	2.28917754577
alors	2.28917754577
luxury	2.28917754577
quarterback	2.28917754577
shizz	2.28917754577
corden	2.28917754577
grove	2.28917754577
doc	2.28917754577
bracket	2.28917754577
aunt	2.28917754577
dot	2.28917754577
chirps	2.28917754577
psssh	2.28917754577
pinocchio	2.28917754577
claude	2.28917754577
theme	2.28917754577
dl	2.28917754577
dc	2.28917754577
danse	2.28917754577
mehey	2.28917754577
mafeesh	2.28917754577
lovei	2.28917754577
frontline	2.28917754577
wiiild	2.28917754577
revealin	2.28917754577
380	2.28917754577
pitt	2.28917754577
bonjour	2.28917754577
gathering	2.28917754577
fema	2.28917754577
beef	2.28917754577
roper	2.28917754577
subside	2.28917754577
remy	2.28917754577
starstruck	2.28917754577
sushi	2.28917754577
cans	2.28917754577
flingers	2.28917754577
bastard	2.28917754577
inherit	2.28917754577
representin	2.28917754577
etiquette	2.28917754577
liquour	2.28917754577
thumbs	2.28917754577
adidas	2.28917754577
moonbeam	2.28917754577
prisoner	2.28917754577
whichever	2.28917754577
intertwined	2.28917754577
groupies	2.28917754577
iwe	2.28917754577
parle	2.28917754577
dunking	2.28917754577
meoh	2.28917754577
soo	2.28917754577
capped	2.28917754577
murderers	2.28917754577
shoudld	2.28917754577
joseph	2.28917754577
crews	2.28917754577
lovesick	2.28917754577
landing	2.28917754577
dealeo	2.28917754577
adopt	2.28917754577
soundly	2.28917754577
holly	2.28917754577
models	2.28917754577
scores	2.28917754577
reception	2.28917754577
venice	2.28917754577
somthing	2.28917754577
reassemble	2.28917754577
boobies	2.28917754577
foo	2.28917754577
item	2.28917754577
butterican	2.28917754577
fairytalei	2.28917754577
bake	2.28917754577
alejandropoppin	2.28917754577
pornstars	2.28917754577
freakierrr	2.28917754577
bruises	2.28917754577
sawa	2.28917754577
stained	2.28917754577
dynamiteyou	2.28917754577
tankinis	2.28917754577
crisis	2.28917754577
bulbs	2.28917754577
binheba	2.28917754577
tonighthow	2.28917754577
oooooooh	2.28917754577
claus	2.28917754577
downing	2.28917754577
beluga	2.28917754577
riders	2.28917754577
agmal	2.28917754577
zippers	2.28917754577
kompressor	2.28917754577
pocus	2.28917754577
begs	2.28917754577
lifting	2.28917754577
bolsillo	2.28917754577
nowwhen	2.28917754577
africai	2.28917754577
yearn	2.28917754577
occasion	2.28917754577
rosetta	2.28917754577
boomin	2.28917754577
rake	2.28917754577
didi	2.28917754577
yeaa	2.28917754577
onaccording	2.28917754577
kane	2.28917754577
pills	2.28917754577
againoh	2.28917754577
pokin	2.28917754577
offwhen	2.28917754577
struttin	2.28917754577
sizz	2.28917754577
moonla	2.28917754577
smidoke	2.28917754577
margarita	2.28917754577
girlsdo	2.28917754577
benshagga	2.28917754577
brains	2.28917754577
alam	2.28917754577
buts	2.28917754577
thai	2.28917754577
undoubtedly	2.28917754577
appreciated	2.28917754577
13	2.28917754577
fizz	2.28917754577
styyyle	2.28917754577
tanning	2.28917754577
intergalactic	2.28917754577
slurred	2.28917754577
bowels	2.28917754577
tracy	2.28917754577
sideburns	2.28917754577
diors	2.28917754577
recipe	2.28917754577
nowbarbra	2.28917754577
hustler	2.28917754577
guarded	2.28917754577
rejoiced	2.28917754577
dazin	2.28917754577
yearthere	2.28917754577
laguna	2.28917754577
mapped	2.28917754577
espn	2.28917754577
cocktails	2.28917754577
vixens	2.28917754577
dexter	2.28917754577
replaycome	2.28917754577
jr	2.28917754577
jd	2.28917754577
lawn	2.28917754577
comet	2.28917754577
outyou	2.28917754577
possessive	2.28917754577
jammed	2.28917754577
gluete	2.28917754577
clc	2.28917754577
nicole	2.28917754577
yhallil	2.28917754577
collided	2.28917754577
rebuilt	2.28917754577
badyou	2.28917754577
soccer	2.28917754577
buye	2.28917754577
reeses	2.28917754577
paw	2.28917754577
reminder	2.28917754577
cheere	2.28917754577
sotto	2.28917754577
slugger	2.28917754577
polish	2.28917754577
samba	2.28917754577
scunthorpe	2.28917754577
visine	2.28917754577
herrre	2.28917754577
inhibition	2.28917754577
buddies	2.28917754577
glamor	2.28917754577
fives	2.28917754577
reggae	2.28917754577
meall	2.28917754577
evade	2.28917754577
ahhhhhh	2.28917754577
geisha	2.28917754577
fliest	2.28917754577
provider	2.28917754577
doggy	2.28917754577
lovewhen	2.28917754577
airways	2.28917754577
fillings	2.28917754577
mixes	2.28917754577
whites	2.28917754577
hypnotise	2.28917754577
nowadays	2.28917754577
oversomebody	2.28917754577
mindless	2.28917754577
seasoned	2.28917754577
homeboys	2.28917754577
wettna	2.28917754577
postive	2.28917754577
katrina	2.28917754577
aa	2.28917754577
gumbo	2.28917754577
awayusher	2.28917754577
yehlam	2.28917754577
bougie	2.28917754577
streisandyou	2.28917754577
nowwhats	2.28917754577
sank	2.28917754577
skeptic	2.28917754577
caffeine	2.28917754577
ridiclous	2.28917754577
iglesias	2.28917754577
donuts	2.28917754577
babblin	2.28917754577
blaine	2.28917754577
glam	2.28917754577
firefight	2.28917754577
marble	2.28917754577
neveri	2.28917754577
albo	2.28917754577
salty	2.28917754577
species	2.28917754577
goal	2.28917754577
galactic	2.28917754577
kitty	2.28917754577
knievel	2.28917754577
farha	2.28917754577
arrogant	2.28917754577
wishful	2.28917754577
whoashawty	2.28917754577
wasabi	2.28917754577
starbucks	2.28917754577
onebottoms	2.28917754577
sweeping	2.28917754577
bollywood	2.28917754577
huddle	2.28917754577
doses	2.28917754577
todo	2.28917754577
mattered	2.28917754577
pun	2.28917754577
boldness	2.28917754577
pub	2.28917754577
cookin	2.28917754577
thread	2.28917754577
kobe	2.28917754577
gps	2.28917754577
wellshawty	2.28917754577
tivo	2.28917754577
goldmine	2.28917754577
gilligan	2.28917754577
upwe	2.28917754577
crackhead	2.28917754577
weenies	2.28917754577
haseen	2.28917754577
henny	2.28917754577
donor	2.28917754577
breaker	2.28917754577
goshcan	2.28917754577
barrel	2.28917754577
bene	2.28917754577
ebert	2.28917754577
smileooooooh	2.28917754577
factor	2.28917754577
circle	2.28917754577
beardi	2.28917754577
luke	2.28917754577
hiz	2.28917754577
grocery	2.28917754577
strum	2.28917754577
caramel	2.28917754577
approaching	2.28917754577
dump	2.28917754577
jada	2.28917754577
manning	2.28917754577
angelina	2.28917754577
11th	2.28917754577
zonne	2.28917754577
pissed	2.28917754577
dabba	2.28917754577
loaf	2.28917754577
lahazati	2.28917754577
simpler	2.28917754577
overlook	2.28917754577
political	2.28917754577
vans	2.28917754577
budget	2.28917754577
replaced	2.28917754577
triple	2.28917754577
baseline	2.28917754577
awayi	2.28917754577
rotem	2.28917754577
glitz	2.28917754577
rockenrollwhoa	2.28917754577
poltergeist	2.28917754577
nikki	2.28917754577
barack	2.28917754577
mcgrady	2.28917754577
biz	2.28917754577
moody	2.28917754577
calypso	2.28917754577
yabba	2.28917754577
admittedly	2.28917754577
glitters	2.28917754577
partying	2.28917754577
movesooooooh	2.28917754577
taboo	2.28917754577
sharper	2.28917754577
pains	2.28917754577
beans	2.28917754577
72	2.28917754577
tomboy	2.28917754577
garbage	2.28917754577
clack	2.28917754577
scrunch	2.28917754577
span	2.28917754577
apartments	2.28917754577
naturallyi	2.28917754577
intuitive	2.28917754577
uk	2.28917754577
neyo	2.28917754577
coasting	2.28917754577
necks	2.28917754577
fixing	2.28917754577
application	2.28917754577
backi	2.28917754577
limping	2.28917754577
2009	2.28917754577
wrestle	2.28917754577
kato	2.28917754577
peanut	2.28917754577
aileswe	2.28917754577
infinite	2.28917754577
dessert	2.28917754577
choppa	2.28917754577
democratsee	2.28917754577
busier	2.28917754577
rack	2.28917754577
orpin	2.28917754577
carter	2.28917754577
ands	2.28917754577
yeftah	2.28917754577
hourly	2.28917754577
edison	2.28917754577
poke	2.28917754577
leg	2.28917754577
backweep	2.28917754577
apple	2.28917754577
apl	2.28917754577
strapped	2.28917754577
chi	2.28917754577
cheeky	2.28917754577
yeahgreetings	2.28917754577
drawer	2.28917754577
saddle	2.28917754577
recession	2.28917754577
aight	2.28917754577
tax	2.28917754577
responsibilities	2.28917754577
romancing	2.28917754577
collection	2.28917754577
cabbage	2.28917754577
untrimmed	2.28917754577
bing	2.28917754577
robot	2.28917754577
metaphors	2.28917754577
inundated	2.28917754577
damsel	2.28917754577
2010	2.28917754577
soooooloooo	2.28917754577
gassed	2.28917754577
mindfreak	2.28917754577
persuasion	2.28917754577
jiggling	2.28917754577
queenie	2.28917754577
oul	2.28917754577
skank	2.28917754577
audrina	2.28917754577
marley	2.28917754577
ricky	2.28917754577
netgama	2.28917754577
outwe	2.28917754577
delegates	2.28917754577
habibi	2.28917754577
automatic	2.28917754577
youmy	2.28917754577
biting	2.28917754577
braced	2.28917754577
bedrockit	2.28917754577
gotcha	2.28917754577
lobe	2.28917754577
astounded	2.28917754577
twos	2.28917754577
ringer	2.28917754577
disturbing	2.28917754577
host	2.28917754577
malyan	2.28917754577
gazin	2.28917754577
milli	2.28917754577
crept	2.28917754577
rearrange	2.28917754577
awi	2.28917754577
handbag	2.28917754577
brad	2.28917754577
areas	2.28917754577
rapper	2.28917754577
ahrar	2.28917754577
asian	2.28917754577
superb	2.28917754577
explosive	2.28917754577
adhesive	2.28917754577
lotion	2.28917754577
believingbaby	2.28917754577
shingle	2.28917754577
kosher	2.28917754577
conquered	2.28917754577
fester	2.28917754577
vene	2.28917754577
lammetna	2.28917754577
discrimination	2.28917754577
volunteer	2.28917754577
pandemonium	2.28917754577
headlock	2.28917754577
ave	2.28917754577
hocus	2.28917754577
balcony	2.28917754577
fucker	2.28917754577
judgment	2.28917754577
gutter	2.28917754577
aad	2.28917754577
restore	2.28917754577
distress	2.28917754577
steelo	2.28917754577
scarface	2.28917754577
branch	2.28917754577
nowright	2.28917754577
arrows	2.28917754577
ether	2.28917754577
sooloooohey	2.28917754577
finale	2.28917754577
slum	2.28917754577
lifestyle	2.28917754577
recognized	2.28917754577
louisville	2.28917754577
blackness	2.28917754577
bentley	2.28917754577
protectors	2.28917754577
mazi	2.28917754577
limo	2.28917754577
designated	2.28917754577
timekonvict	2.28917754577
dyingjust	2.28917754577
subliminally	2.28917754577
cashed	2.28917754577
pinkett	2.28917754577
dresser	2.28917754577
patch	2.28917754577
heidi	2.28917754577
sleep	2.19722457734
wind	2.19722457734
wear	2.19722457734
people	2.19722457734
guess	2.19722457734
minute	2.19722457734
water	2.19722457734
pain	2.19722457734
thinking	2.19722457734
broken	2.19722457734
lot	2.19722457734
ya	2.19722457734
feels	2.19722457734
lips	2.19722457734
control	2.19722457734
bet	2.19722457734
closer	2.19722457734
lose	2.19722457734
breathe	2.19157904029
da	2.19157904029
born	2.19157904029
ice	2.19157904029
stupid	2.19157904029
bottle	2.19157904029
funny	2.19157904029
wings	2.19157904029
choose	2.19157904029
scared	2.19157904029
record	2.19157904029
rise	2.18348408962
kid	2.18348408962
downtown	2.18348408962
corner	2.18348408962
spark	2.18348408962
cup	2.18348408962
freak	2.18348408962
wave	2.18348408962
bird	2.18348408962
1	2.18348408962
closed	2.18348408962
flow	2.15093224578
black	2.15093224578
dead	2.15093224578
watching	2.15093224578
shake	2.15093224578
hurts	2.15093224578
story	2.15093224578
buy	2.15093224578
bike	2.1052605467
risk	2.1052605467
travel	2.1052605467
jumping	2.1052605467
shadows	2.1052605467
wasted	2.1052605467
boss	2.1052605467
droppin	2.1052605467
jean	2.1052605467
christmas	2.1052605467
tip	2.1052605467
dig	2.1052605467
international	2.1052605467
pillow	2.1052605467
goose	2.1052605467
yup	2.1052605467
slam	2.1052605467
burnin	2.1052605467
wanting	2.1052605467
hungry	2.1052605467
tock	2.1052605467
pants	2.1052605467
mary	2.1052605467
imma	2.1052605467
baddest	2.1052605467
mornin	2.1052605467
information	2.1052605467
fancy	2.1052605467
invisible	2.1052605467
