words	tf-idf
warning	1.52767753535
corners	1.52767753535
lend	1.52767753535
prepared	1.52767753535
steve	1.52767753535
challenge	1.52767753535
eatin	1.52767753535
tide	1.52767753535
mercedes	1.52767753535
growin	1.52767753535
curtain	1.52767753535
cop	1.52767753535
present	1.52767753535
moments	1.52767753535
hall	1.52767753535
church	1.52767753535
carries	1.52767753535
trigger	1.52767753535
naturally	1.52767753535
penny	1.52767753535
surprise	1.49045976514
needed	1.49045976514
strength	1.49045976514
rings	1.49045976514
surrender	1.49045976514
roof	1.49045976514
rough	1.49045976514
angels	1.49045976514
happened	1.49045976514
crime	1.49045976514
dare	1.49045976514
tellin	1.49045976514
moved	1.49045976514
roses	1.49045976514
hours	1.49045976514
hundred	1.49045976514
simple	1.49045976514
secret	1.49045976514
slip	1.49045976514
blows	1.49045976514
loves	1.49045976514
dust	1.49045976514
carried	1.49045976514
ear	1.49045976514
sleep	1.38629436112
hanging	1.38629436112
losing	1.38629436112
lies	1.38629436112
fight	1.38629436112
roll	1.38629436112
rhythm	1.38629436112
making	1.38629436112
open	1.38629436112
room	1.38629436112
drive	1.38629436112
skies	1.38629436112
broken	1.38629436112
burning	1.38629436112
low	1.38629436112
full	1.38629436112
ahead	1.38629436112
lips	1.38629436112
makes	1.38629436112
afraid	1.38629436112
lost	1.38629436112
hair	1.38629436112
hate	1.34376053628
mess	1.34376053628
steal	1.34376053628
tough	1.34376053628
speak	1.34376053628
war	1.34376053628
smell	1.34376053628
stupid	1.34376053628
playin	1.34376053628
rush	1.34376053628
pass	1.34376053628
family	1.34376053628
blood	1.34376053628
funny	1.34376053628
wings	1.34376053628
dancin	1.34376053628
moves	1.34376053628
risk	1.32827151793
china	1.32827151793
mornin	1.32827151793
fellas	1.32827151793
bank	1.32827151793
shootin	1.32827151793
tells	1.32827151793
laughed	1.32827151793
hunger	1.32827151793
drivin	1.32827151793
boss	1.32827151793
spit	1.32827151793
photo	1.32827151793
post	1.32827151793
reality	1.32827151793
cheated	1.32827151793
french	1.32827151793
winter	1.32827151793
staying	1.32827151793
truck	1.32827151793
police	1.32827151793
sacred	1.32827151793
sooner	1.32827151793
james	1.32827151793
waves	1.32827151793
impossible	1.32827151793
note	1.32827151793
michelle	1.32827151793
embrace	1.32827151793
driver	1.32827151793
roam	1.32827151793
mixed	1.32827151793
restless	1.32827151793
buying	1.32827151793
sadness	1.32827151793
affection	1.32827151793
movement	1.32827151793
information	1.32827151793
stayed	1.32827151793
generation	1.32827151793
understands	1.32827151793
sweep	1.32827151793
vow	1.32827151793
eating	1.32827151793
changin	1.32827151793
opens	1.32827151793
age	1.32827151793
cab	1.32827151793
receive	1.32827151793
trail	1.32827151793
ashamed	1.32827151793
benz	1.32827151793
hesitate	1.32827151793
blazing	1.32827151793
books	1.32827151793
embarrassed	1.32827151793
wrapped	1.32827151793
untrue	1.32827151793
cruise	1.32827151793
destiny	1.32827151793
pouring	1.32827151793
recognize	1.32827151793
painted	1.32827151793
hmm	1.32827151793
bull	1.32827151793
slave	1.32827151793
english	1.32827151793
gifts	1.32827151793
quiet	1.32827151793
green	1.21436264591
radio	1.21436264591
changed	1.21436264591
dear	1.21436264591
beating	1.21436264591
glass	1.21436264591
trouble	1.21436264591
mad	1.21436264591
future	1.21436264591
hurts	1.21436264591
ten	1.21436264591
past	1.21436264591
passed	1.21436264591
yesterday	1.21436264591
peace	1.21436264591
win	1.21436264591
train	1.21436264591
sit	1.21436264591
calling	1.21436264591
wild	1.21436264591
party	1.21436264591
lead	1.21436264591
buy	1.21436264591
mei	1.17360019448
beach	1.17360019448
dawn	1.17360019448
twisted	1.17360019448
hollywood	1.17360019448
nasty	1.17360019448
fields	1.17360019448
bells	1.17360019448
crown	1.17360019448
jealousy	1.17360019448
heat	1.17360019448
tie	1.17360019448
chain	1.17360019448
flash	1.17360019448
string	1.17360019448
leavin	1.17360019448
boyfriend	1.17360019448
gangster	1.17360019448
direction	1.17360019448
cast	1.17360019448
telephone	1.17360019448
solve	1.17360019448
seconds	1.17360019448
rising	1.17360019448
rage	1.17360019448
grass	1.17360019448
agree	1.17360019448
horse	1.17360019448
shelter	1.17360019448
glowing	1.17360019448
coat	1.17360019448
chicks	1.17360019448
mission	1.17360019448
weight	1.17360019448
stands	1.17360019448
foreign	1.17360019448
religion	1.17360019448
shiny	1.17360019448
problems	1.17360019448
picked	1.17360019448
names	1.17360019448
conversation	1.17360019448
sleepin	1.17360019448
darkest	1.17360019448
lights	1.09861228867
god	1.09861228867
talking	1.09861228867
catch	1.09861228867
bound	1.09861228867
ground	1.09861228867
caught	1.09861228867
angel	1.09861228867
sound	1.09861228867
sleeping	1.09861228867
pull	1.09861228867
house	1.09861228867
knees	1.09861228867
devil	1.09861228867
ready	1.09861228867
move	1.09861228867
kissed	1.09861228867
golden	1.04722452143
feelings	1.04722452143
holy	1.04722452143
fix	1.04722452143
whip	1.04722452143
strangers	1.04722452143
sees	1.04722452143
de	1.04722452143
runs	1.04722452143
grows	1.04722452143
super	1.04722452143
months	1.04722452143
wrap	1.04722452143
flames	1.04722452143
rollin	1.04722452143
paid	1.04722452143
knee	1.04722452143
dick	1.04722452143
learning	1.04722452143
careful	1.04722452143
finish	1.04722452143
thinks	1.04722452143
sand	1.04722452143
pleasure	1.04722452143
paper	1.04722452143
mystery	1.04722452143
jet	1.04722452143
station	1.04722452143
grace	1.04722452143
trees	1.04722452143
perfume	1.04722452143
art	1.04722452143
wow	1.04722452143
case	1.04722452143
draw	1.04722452143
sayin	1.04722452143
holds	1.04722452143
attack	1.04722452143
shy	1.04722452143
drown	1.04722452143
job	1.04722452143
respect	1.04722452143
field	1.04722452143
beast	1.04722452143
crack	1.04722452143
reaching	1.04722452143
letters	1.04722452143
cruel	1.04722452143
rise	0.940375412327
dime	0.940375412327
stood	0.940375412327
wide	0.940375412327
ocean	0.940375412327
gift	0.940375412327
diamond	0.940375412327
push	0.940375412327
takin	0.940375412327
bow	0.940375412327
vodka	0.940375412327
pulled	0.940375412327
swing	0.940375412327
sounds	0.940375412327
spark	0.940375412327
jeans	0.940375412327
early	0.940375412327
stranger	0.940375412327
fat	0.940375412327
history	0.940375412327
short	0.940375412327
teach	0.940375412327
outta	0.940375412327
build	0.940375412327
nervous	0.940375412327
feed	0.940375412327
wrote	0.940375412327
dumb	0.940375412327
comfort	0.940375412327
movie	0.940375412327
fame	0.940375412327
danced	0.940375412327
wipe	0.940375412327
private	0.940375412327
pour	0.940375412327
locked	0.940375412327
spell	0.940375412327
shut	0.940375412327
neck	0.940375412327
class	0.940375412327
riding	0.940375412327
gray	0.940375412327
closed	0.940375412327
cross	0.940375412327
stage	0.940375412327
sweat	0.940375412327
count	0.940375412327
problem	0.940375412327
happen	0.940375412327
ghost	0.940375412327
tryin	0.847818504014
breathe	0.847818504014
shoot	0.847818504014
disappear	0.847818504014
fit	0.847818504014
touched	0.847818504014
bag	0.847818504014
spread	0.847818504014
ice	0.847818504014
father	0.847818504014
quick	0.847818504014
club	0.847818504014
drop	0.847818504014
proud	0.847818504014
thousand	0.847818504014
drum	0.847818504014
trip	0.847818504014
week	0.847818504014
bottle	0.847818504014
small	0.847818504014
streets	0.847818504014
pick	0.847818504014
suddenly	0.847818504014
plane	0.847818504014
heavy	0.847818504014
acting	0.847818504014
clear	0.847818504014
solo	0.847818504014
verse	0.847818504014
couple	0.847818504014
mirror	0.847818504014
faith	0.847818504014
silence	0.847818504014
question	0.847818504014
single	0.847818504014
breathing	0.847818504014
gettin	0.847818504014
somethin	0.847818504014
ladies	0.847818504014
choose	0.847818504014
sunlight	0.847818504014
sex	0.847818504014
stronger	0.847818504014
brought	0.847818504014
precious	0.847818504014
makin	0.847818504014
mistakes	0.847818504014
brand	0.847818504014
record	0.847818504014
pride	0.766177524931
clothes	0.766177524931
beauty	0.766177524931
luck	0.766177524931
turning	0.766177524931
top	0.766177524931
distance	0.766177524931
fair	0.766177524931
shame	0.766177524931
crowd	0.766177524931
pretend	0.766177524931
write	0.766177524931
cars	0.766177524931
shot	0.766177524931
ways	0.766177524931
blame	0.766177524931
pay	0.766177524931
dreaming	0.766177524931
children	0.766177524931
broke	0.766177524931
everyday	0.766177524931
pray	0.766177524931
ass	0.766177524931
river	0.766177524931
uh	0.766177524931
giving	0.766177524931
front	0.766177524931
deny	0.766177524931
pictures	0.766177524931
ends	0.766177524931
treat	0.766177524931
smoke	0.69314718056
work	0.69314718056
wear	0.69314718056
played	0.69314718056
picture	0.69314718056
sign	0.69314718056
falling	0.69314718056
half	0.69314718056
miles	0.69314718056
middle	0.69314718056
stand	0.69314718056
playing	0.69314718056
straight	0.69314718056
step	0.69314718056
car	0.69314718056
jump	0.69314718056
truth	0.69314718056
meant	0.69314718056
slowly	0.69314718056
star	0.69314718056
